title_name;title_id;runtime;release_day;release_month;release_year;worldwide_gross;domestic_gross;foreign_gross;opening_gross;budget;age_rating;genre_drama;genre_comedy;genre_thriller;genre_action;genre_adventure;genre_romance;genre_crime;genre_fantasy;genre_family;genre_scifi;genre_mystery;genre_horror;genre_other;language_english;language_spanish;language_french;language_other;weekday_friday;weekday_wednesday;weekday_thursday;weekday_other;roi;tickets_sold
whats the worst that could happen;tt0161083;94;1;6;2001;38464131;32269834;6194297;13049114;60000000;3;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;-0.35893115;5701384
employee of the month;tt0424993;103;6;10;2006;38395414;28444855;9950559;11407751;1000000;3;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;37.395414;4342725
the lazarus effect;tt2918436;83;26;2;2015;38356892;25801570;12555322;10203437;3300000;3;False;False;True;False;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;True;False;10.623300606060607;3060684
van wilder party liaison;tt0283111;92;4;4;2002;38275483;21305259;16970224;7302913;5000000;4;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;6.6550966;3666998
dont be afraid of the dark;tt1270761;99;25;8;2011;38269529;24046682;14222847;8525728;25000000;4;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;True;False;0.53078116;3032368
the original kings of comedy;tt0236388;115;18;8;2000;38182790;38182790;0;11053832;13000000;4;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;1.9371376923076924;7084005
the water diviner;tt3007512;111;24;12;2014;38176317;4196641;33979676;1220335;22500000;4;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;True;False;False;0.6967252;513664
jumping the broom;tt1640484;112;4;5;2011;38158601;37295394;863207;15215487;6600000;3;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;4.781606212121212;4703076
one for the money;tt1598828;91;11;7;2011;38084162;26414527;11669635;11515790;1000000;3;False;True;True;True;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;True;37.084162;3330961
the producers;tt0395251;134;16;12;2005;38075318;19398532;18676786;154590;45000000;3;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;-0.15388182222222221;3026292
the banger sisters;tt0280460;98;20;9;2002;38068353;30307416;7760937;10037846;1000000;4;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;37.068353;5216422
overcomer;tt8186318;119;22;8;2019;38026103;34746945;3279158;8146533;5000000;2;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;6.6052206;3814154
the eagle;tt1034389;114;10;2;2011;37989684;19490041;18499643;8684464;25000000;3;True;False;False;True;True;False;False;False;False;False;False;False;True;True;False;False;True;False;False;True;False;0.51958736;2457760
for colored girls;tt1405500;133;5;11;2010;37981984;37729698;252286;19497324;21000000;4;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.8086659047619048;4781964
killing them softly;tt1764234;97;21;9;2012;37930465;15026056;22904409;6812900;15000000;4;True;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;1.5286976666666667;1887695
hell or high water;tt2582782;102;12;8;2016;37879877;27007844;10872033;621329;1000000;4;True;False;True;True;False;False;True;False;False;False;False;False;True;True;False;False;False;True;False;False;False;36.879877;3122294
bulletproof monk;tt0245803;104;16;4;2003;37713879;23358708;14355171;8653542;52000000;3;False;True;False;True;False;True;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;-0.27473309615384617;3873749
the hills have eyes 2;tt0800069;89;23;3;2007;37697773;20804166;16893607;9686362;15000000;4;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;1.5131848666666667;3023861
the prince and me;tt0337697;111;2;4;2004;37666766;28176497;9490269;9406378;1000000;2;False;True;False;False;False;True;False;False;True;False;False;False;False;True;False;False;True;True;False;False;False;36.666766;4537278
halloween resurrection;tt0220506;94;12;7;2002;37664855;30354442;7310413;12292121;1000000;4;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;36.664855;5224516
snowden;tt3774114;134;15;9;2016;37357216;21587519;15769697;8000058;40000000;4;True;False;True;False;False;False;True;False;False;False;False;False;True;True;False;False;True;False;False;True;False;-0.0660696;2495666
the majestic;tt0268995;152;21;12;2001;37317558;27807266;9510292;4904339;1000000;2;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;36.317558;4912944
home again;tt5719700;97;7;9;2017;37270721;27020284;10250437;8567881;1000000;3;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;36.270721;3012294
devils due;tt2752758;89;9;1;2014;36921560;15821461;21100099;8308220;7000000;4;False;False;True;False;False;False;False;False;False;False;True;True;False;True;True;False;True;False;False;True;False;4.274508571428571;1936531
ex machina;tt0470752;108;21;1;2015;36869414;25442958;11426456;237264;15000000;4;True;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;True;False;False;1.4579609333333334;3018144
titan ae;tt0120913;94;16;6;2000;36754634;22753426;14001208;9376845;75000000;2;False;False;False;True;True;False;False;False;True;True;False;False;True;True;False;False;True;True;False;False;False;-0.5099382133333333;4221414
valentine;tt0242998;96;2;2;2001;36684136;20384136;16300000;10024648;29000000;4;False;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;True;False;False;False;0.2649702068965517;3601437
joy ride;tt0206314;97;5;10;2001;36642838;21974919;14667919;7347259;23000000;4;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;0.5931668695652174;3882494
return to me;tt0122459;115;7;4;2000;36609995;32722798;3887197;7820836;24000000;2;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;0.5254164583333333;6071020
burnt;tt2503944;101;22;10;2015;36606743;13651946;22954797;5002521;20000000;4;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;True;False;0.83033715;1619447
the intruder;tt6722030;102;1;5;2019;36599361;35419122;1180239;10855054;8000000;3;True;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;True;False;False;3.574920125;3887938
furry vengeance;tt0492389;92;29;4;2010;36351945;17630465;18721480;6627564;35000000;2;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;0.038627;2234532
pirate radio;tt1131729;117;1;4;2009;36348784;8017917;28330867;2904380;50000000;4;True;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;-0.27302432;1069055
a very harold  kumar 3d christmas;tt1268799;90;4;11;2011;36192775;35061031;1131744;12954142;19000000;4;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.9048828947368421;4421315
sicko;tt0386032;123;22;6;2007;36163768;24540079;11623689;68969;9000000;3;True;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;True;True;False;False;False;3.0181964444444445;3566871
love happens;tt0899106;109;17;9;2009;36088028;22965110;13122918;8057010;18000000;3;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;1.0048904444444444;3062014
you will meet a tall dark stranger;tt1182350;98;27;8;2010;36015260;3248246;32767014;160103;22000000;4;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;0.6370572727272727;411691
garden state;tt0333766;102;28;7;2004;35825316;26782316;9043000;201115;1000000;4;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;34.825316;4312772
hostel part ii;tt0498353;94;7;6;2007;35728183;17609452;18118731;8203391;10200000;4;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;True;False;2.502763039215686;2559513
faster;tt1433108;98;24;11;2010;35626958;23240020;12386938;8523153;24000000;4;True;False;True;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;0.48445658333333336;2945503
my dog skip;tt0156812;95;14;1;2000;35547761;34134641;1413120;56943;6000000;2;True;True;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;True;False;False;False;4.924626833333333;6332957
jersey girl;tt0300051;102;26;3;2004;35492921;25268157;10224764;8300000;35000000;3;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.014083457142857143;4068946
vacancy;tt0452702;85;20;4;2007;35442935;19363565;16079370;7603376;19000000;4;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;0.8654176315789474;2814471
original sin;tt0218922;116;12;7;2001;35402320;16534221;18868099;6402741;42000000;4;True;False;True;False;False;True;False;False;False;False;True;False;False;True;True;False;True;False;False;True;False;-0.15708761904761906;2921240
the darjeeling limited;tt0838221;91;29;9;2007;35307949;11902715;23405234;134938;16000000;4;True;True;False;False;True;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;1.2067468125;1730045
assault on precinct 13;tt0398712;109;19;1;2005;35294470;20040895;15253575;7000000;30000000;4;True;False;True;True;False;False;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;0.17648233333333332;3126504
courageous;tt1630036;129;30;9;2011;35185884;34522221;663663;9112839;2000000;3;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;16.592942;4353369
the girl in the spiders web;tt5177088;115;25;10;2018;35164920;14841338;20323582;7810112;43000000;4;True;False;True;True;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;-0.18221116279069768;1629126
the adventures of rocky  bullwinkle;tt0131704;92;30;6;2000;35134820;26005820;9129000;6814270;76000000;2;False;True;False;False;True;False;False;True;True;False;False;False;True;True;False;False;False;True;False;False;False;-0.5376997368421053;4824827
alfie;tt0375173;103;22;10;2004;35060882;13399812;21661070;6218335;60000000;4;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;-0.41565196666666665;2157779
flight of the phoenix;tt0377062;113;17;12;2004;35021497;21009180;14012317;5019430;45000000;3;True;False;True;True;True;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;-0.2217445111111111;3383120
the sitter;tt1366344;81;9;12;2011;34942188;30441326;4500862;9851435;1000000;4;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;33.942188;3838754
the hate u give;tt5580266;133;5;10;2018;34934009;29719483;5214526;512035;1000000;3;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;33.934009;3262292
secret in their eyes;tt1741273;111;12;11;2015;34854990;20180155;14674835;6652996;19500000;3;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;True;False;0.7874353846153846;2393849
disaster movie;tt1213644;87;29;8;2008;34816824;14190901;20625923;5836973;20000000;3;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.7408412;1976448
kidnap;tt1458169;95;29;6;2017;34814102;30971040;3843062;10016323;21000000;4;True;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.657814380952381;3452735
the life aquatic with steve zissou;tt0362270;119;10;12;2004;34808403;24020403;10788000;113085;50000000;4;True;True;False;True;True;True;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;-0.30383194;3868019
the kids are all right;tt0842926;106;9;7;2010;34758951;20811365;13947586;491971;4000000;4;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;7.68973775;2637688
broken city;tt1235522;109;18;1;2013;34737199;19701164;15036035;8268908;35000000;4;True;False;True;True;False;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;-0.0075086;2423267
endless love;tt2318092;104;12;2;2014;34718173;23438250;11279923;13307125;20000000;3;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;0.73590865;2868818
malibus most wanted;tt0328099;86;18;4;2003;34622504;34432201;190303;12618159;15000000;3;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;1.3081669333333332;5710149
alex cross;tt1712170;101;17;10;2012;34618867;25888412;8730455;11396768;35000000;3;False;False;True;True;False;False;True;False;False;False;True;False;False;True;False;False;True;False;True;False;False;-0.010889514285714285;3252313
gone baby gone;tt0452623;114;19;10;2007;34612443;20292962;14319481;2299000;19000000;4;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;0.8217075263157895;2949558
haywire;tt1506999;93;19;1;2012;34513760;18942396;15571364;8425370;23000000;4;True;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;0.5005982608695653;2379697
steve jobs;tt2080374;122;9;10;2015;34441873;17766658;16675215;521522;30000000;4;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;0.14806243333333333;2107551
swimfan;tt0283026;85;6;9;2002;34411240;28564995;5846245;11326601;1000000;3;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;33.41124;4916522
american psycho;tt0144084;101;14;4;2000;34266564;15070285;19196279;4961015;7000000;4;True;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False;True;True;False;False;False;3.8952234285714287;2795971
bad news bears;tt0408524;113;22;7;2005;34252847;32868349;1384498;11382472;35000000;3;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;True;False;False;False;-0.02134722857142857;5127667
the house;tt4481514;88;29;6;2017;34184504;25584504;8600000;8724795;40000000;4;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;-0.1453874;2852230
darkness;tt0273517;88;11;10;2002;33988736;22163442;11825294;6400000;10600000;3;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;2.206484528301887;3814706
dungeons  dragons;tt0190374;107;8;12;2000;33978694;15391970;18586724;7237422;45000000;3;False;False;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;-0.2449179111111111;2855653
the fighting temptations;tt0191133;123;19;9;2003;33972062;30250745;3721317;11758372;1000000;3;True;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;32.972062;5016707
jay and silent bob strike back;tt0261392;104;24;8;2001;33788161;30085147;3703014;11018543;1000000;4;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;32.788161;5315396
the good liar;tt5563334;109;8;11;2019;33756058;17156058;16600000;5605051;10000000;4;True;False;True;False;False;False;True;False;False;False;True;False;False;True;True;True;True;True;False;False;False;2.3756058;1883211
because of winndixie;tt0317132;106;18;2;2005;33589427;32647042;942385;10208431;14000000;2;True;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;1.3992447857142858;5093142
nick and norahs infinite playlist;tt0981227;90;3;10;2008;33556631;31487293;2069338;11311751;10000000;3;True;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;2.3556631;4385416
fireproof;tt1129423;122;26;9;2008;33473297;33456317;16980;6836036;500000;2;True;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;65.946594;4659654
red planet;tt0199753;106;10;11;2000;33463969;17480890;15983079;8721296;80000000;3;False;False;True;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;-0.5817003875;3243207
run fat boy run;tt0425413;100;7;9;2007;33463522;6003262;27460260;2340743;10000000;3;False;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;2.3463522;872567
wonder boys;tt0185014;107;23;2;2000;33426588;19393557;14033031;5808919;55000000;4;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;-0.3922438545454545;3598062
the box;tt0362478;115;29;10;2009;33334176;15051977;18282199;7571417;30000000;3;True;False;True;False;False;False;False;True;False;True;True;False;False;True;False;False;False;False;False;True;False;0.1111392;2006930
project almanac;tt2436386;106;29;1;2015;33213241;22348241;10865000;8310252;12000000;3;True;False;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;True;False;1.7677700833333334;2651036
the crocodile hunter collision course;tt0305396;90;12;7;2002;33082548;28442574;4639974;9537123;1000000;2;False;True;False;True;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;32.082548;4895451
confessions of a dangerous mind;tt0270288;113;31;12;2002;33013805;16007718;17006087;87199;30000000;4;True;True;True;False;False;True;True;False;False;False;False;False;True;True;True;False;False;False;False;False;True;0.10046016666666667;2755201
lockout;tt1592525;95;13;4;2012;32948113;14326864;18621249;6231836;20000000;3;False;False;True;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;0.64740565;1799857
brightburn;tt7752126;90;9;5;2019;32893421;17300439;15592982;7845658;6000000;4;True;False;False;False;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;True;False;4.482236833333333;1899060
adaptation;tt0268126;115;6;12;2002;32801173;22498520;10302653;384478;19000000;4;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;0.7263775263157894;3872378
awake;tt0211933;84;30;11;2007;32730062;14377198;18352864;5856872;8600000;4;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;True;True;False;False;False;2.8058211627906977;2089709
katy perry part of me;tt2215719;93;2;7;2012;32726956;25326071;7400885;7138266;12000000;2;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;True;1.7272463333333334;3181667
leap year;tt1216492;100;8;1;2010;32686500;25918920;6767580;9202815;19000000;2;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;0.7203421052631579;3285034
cry wolf;tt0384286;90;7;6;2005;32586408;10047674;22538734;4551000;1000000;3;True;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;31.586408;1567499
the musketeer;tt0246544;104;7;9;2001;32533802;27073640;5460162;10312740;1000000;3;False;False;False;True;True;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;31.533802;4783328
the hurricane heist;tt5360952;103;28;2;2018;32517248;6115825;26401423;3024399;35000000;3;False;False;True;True;True;False;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;-0.07093577142857142;671330
uglydolls;tt1946502;87;1;5;2019;32450241;20150241;12300000;8603407;45000000;2;False;True;False;False;True;False;False;True;True;False;False;False;True;True;False;False;False;False;True;False;False;-0.2788835333333333;2211881
movie 43;tt1333125;94;21;2;2012;32443111;8840453;23602658;4805878;6000000;4;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;4.407185166666666;1110609
the invention of lying;tt1058017;100;2;10;2009;32406507;18451251;13955256;7027472;18500000;3;False;True;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;0.7517030810810811;2460166
harts war;tt0251114;125;15;2;2002;32287044;19077641;13209403;7771753;70000000;4;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;True;False;False;False;-0.5387565142857142;3283587
seven psychopaths;tt1931533;110;12;10;2012;32226382;15024049;17202333;4174915;15000000;4;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;1.1484254666666667;1887443
reindeer games;tt0184858;104;25;2;2000;32168970;23368995;8799975;8128356;42000000;4;True;False;True;True;True;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;-0.23407214285714287;4335620
you again;tt1414382;105;23;9;2010;32054369;25702053;6352316;8407513;20000000;2;False;True;False;False;False;True;False;False;False;False;False;False;False;True;True;True;True;False;False;True;False;0.60271845;3257547
bad times at the el royale;tt6628394;141;11;10;2018;31882724;17839115;14043609;7132647;32000000;4;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;True;False;-0.003664875;1958190
selfless;tt2140379;117;10;7;2015;31807156;12279691;19527465;5403460;26000000;3;False;False;True;True;False;False;False;False;False;True;True;False;False;True;False;False;False;True;False;False;False;0.22335215384615384;1456665
blood work;tt0309377;110;9;8;2002;31794718;26235081;5559637;7312413;1000000;4;True;False;True;True;False;False;True;False;False;False;True;False;False;True;True;False;False;True;False;False;False;30.794718;4515504
spring breakers;tt2101441;94;6;3;2013;31724284;14124284;17600000;263002;5000000;4;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;5.3448568;1737304
hunter killer;tt1846589;122;19;10;2018;31672678;15767460;15905218;6653777;40000000;4;False;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;-0.20818305;1730785
rent;tt0294870;135;23;11;2005;31670620;29077547;2593073;10016021;1000000;3;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;30.67062;4536278
super troopers 2;tt0859635;99;19;4;2018;31626386;30617396;1008990;15181624;1000000;4;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;True;False;30.626386;3360855
jennifers body;tt1131734;102;18;9;2009;31556061;16204793;15351268;6868397;16000000;4;False;True;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;True;False;False;False;0.9722538125;2160639
the thing;tt0905372;103;12;10;2011;31505287;16928670;14576617;8493665;38000000;4;False;False;False;False;False;False;False;False;False;True;True;True;False;True;False;False;True;False;True;False;False;-0.1709135;2134762
dance flick;tt1153706;83;22;5;2009;31439140;25662155;5776985;10643536;25000000;3;False;True;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;0.2575656;3421620
i dont know how she does it;tt1742650;89;15;9;2011;31410151;9662284;21747867;4402201;24000000;3;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.3087562916666667;1218446
lost souls;tt0160484;97;13;10;2000;31355910;16815253;14540657;7954766;50000000;4;True;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;-0.3728818;3119712
johnson family vacation;tt0359517;97;7;4;2004;31326183;31203964;122219;9375307;12000000;3;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;1.61051525;5024792
how high;tt0278488;93;21;12;2001;31283740;31178740;105000;7102260;20000000;4;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;0.564187;5508611
pride and glory;tt0482572;130;23;10;2008;31200557;15740721;15459836;6262396;30000000;4;True;False;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;False;True;False;0.040018566666666665;2192300
the stepfather;tt0814335;101;16;10;2009;31198531;29062561;2135970;11581586;1000000;3;False;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;30.198531;3875008
the new guy;tt0241760;88;10;5;2002;31167388;29760152;1407236;9007833;1000000;3;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;30.167388;5122229
premium rush;tt1547234;91;23;8;2012;31083599;20275446;10808153;6030164;35000000;3;False;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;-0.11189717142857143;2547166
ultraviolet;tt0370032;88;3;3;2006;31070211;18535812;12534399;9064880;30000000;3;False;False;True;True;True;False;True;True;False;True;False;False;False;True;False;False;True;True;False;False;False;0.0356737;2829894
joe dirt;tt0245686;91;11;4;2001;30987695;27087695;3900000;8016008;1000000;3;True;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;29.987695;4785811
pathfinder;tt0446013;99;10;1;2007;30984583;10232081;20752502;5001214;45000000;4;True;False;True;True;True;False;False;False;False;False;False;False;True;True;False;False;True;False;True;False;False;-0.3114537111111111;1487221
hearts in atlantis;tt0252501;101;28;9;2001;30919415;24185781;6733634;9021494;31000000;3;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;-0.002599516129032258;4273106
igor;tt0465502;87;19;9;2008;30893885;19528602;11365283;7803347;25000000;2;False;True;False;False;False;False;False;True;True;False;False;False;True;True;False;False;False;True;False;False;False;0.2357554;2719861
winters tale;tt1837709;118;13;2;2014;30800231;12600231;18200000;7297694;60000000;3;True;False;False;False;False;True;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;-0.48666281666666666;1542255
when the bough breaks;tt1389139;107;9;9;2016;30658387;29747603;910784;14202323;1000000;3;True;False;True;False;False;True;True;False;False;False;True;True;False;True;False;False;False;True;False;False;False;29.658387;3439029
cabin fever;tt0303816;93;5;9;2003;30553394;21158188;9395206;8400000;1500000;4;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;19.368929333333334;3508820
two for the money;tt0417217;122;7;10;2005;30526509;22991379;7535130;8703240;35000000;4;True;False;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;True;False;False;False;-0.12781402857142857;3586798
whats your number;tt0770703;106;29;9;2011;30426096;14011084;16415012;5421669;20000000;4;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.5213048;1766845
when the game stands tall;tt2247476;115;22;8;2014;30138754;30127963;10791;8381509;1000000;2;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;29.138754;3687633
godsend;tt0335121;102;30;4;2004;30120671;14379751;15740920;6900000;25000000;3;True;False;True;True;False;False;False;True;False;True;False;True;False;True;False;False;False;True;False;False;False;0.20482684;2315579
laws of attraction;tt0323033;90;13;8;2003;30031874;17871255;12160619;7000000;32000000;3;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;-0.0615039375;2963723
solaris;tt0307479;99;27;11;2002;30002758;14973382;15029376;6752722;47000000;3;True;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;False;True;False;False;-0.3616434468085106;2577174
small time crooks;tt0196216;94;19;5;2000;29934477;17266359;12668118;3880723;25000000;2;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.19737908;3203406
keeping up with the joneses;tt2387499;105;13;10;2016;29918745;14904426;15014319;5461475;40000000;3;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;-0.252031375;1723055
pulse;tt0454919;90;11;8;2006;29907685;20264436;9643249;8203822;20500000;3;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;False;False;False;0.4589114634146341;3093807
the four feathers;tt0240510;132;20;9;2002;29882645;18306166;11576479;6857879;35000000;3;True;False;False;True;True;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;-0.14621014285714284;3150803
the bye bye man;tt4030600;96;6;1;2017;29874280;22395806;7478474;13501349;7400000;3;True;False;True;False;False;False;False;True;False;False;True;True;False;True;False;False;False;True;False;False;False;3.037064864864865;2496745
battlefield earth;tt0185183;118;12;5;2000;29725663;21471685;8253978;11548898;73000000;3;False;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;-0.5927991369863014;3983615
the raven;tt1486192;110;9;3;2012;29699345;16008272;13691073;7289642;26000000;4;False;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;0.1422825;2011089
city by the sea;tt0269095;108;6;9;2002;29676703;22449000;7227703;8935426;40000000;4;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;-0.258082425;3863855
amour;tt1602620;127;20;9;2012;29664140;6739492;22924648;68266;8900000;3;True;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;2.3330494382022473;846669
luther;tt0309820;123;26;9;2003;29632684;5791328;23841356;908446;30000000;3;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;True;False;False;False;-0.012243866666666667;960419
cursed;tt0257516;97;25;2;2005;29621722;19297522;10324200;9600000;38000000;3;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;-0.220481;3010533
